CBO,DCC,ExportCoupling,ImportCoupling,NOM,WMC,Defect
4,2,1,4,4,9,0
4,4,2,7,16,17,0
2,1,0,3,4,7,0
4,4,0,5,2,2,0
0,0,0,0,5,7,0
0,0,0,0,1,1,0
6,0,5,1,14,18,1
2,0,1,1,8,8,1
7,0,6,1,4,14,1
1,0,1,0,4,4,1
0,0,0,0,3,8,0
0,0,0,0,17,19,0
0,0,0,0,2,2,0
1,0,1,0,4,4,1
6,2,2,4,36,66,0
0,0,1,0,0,0,1
2,2,0,3,2,2,1
2,1,0,2,8,9,0
31,14,5,35,31,59,1
18,2,8,10,9,16,1
5,3,1,5,1,3,1
13,4,9,7,8,9,1
15,5,7,10,14,25,1
14,6,4,11,26,35,1
1,1,1,1,1,1,0
1,1,1,1,2,2,0
6,3,1,6,2,7,0
1,4,1,4,5,5,0
7,1,3,5,9,11,1
2,4,0,6,1,1,0
2,3,1,3,5,5,0
8,8,1,11,45,57,1
13,10,2,18,19,30,1
8,4,1,8,3,5,0
4,3,1,3,5,12,1
1,5,0,5,5,15,0
3,2,1,3,4,6,0
9,4,2,8,9,11,0
1,0,0,1,5,6,0
2,0,1,1,7,8,0
6,1,4,2,1,1,1
7,3,2,5,11,15,0
0,1,0,1,1,1,0
4,2,2,3,5,6,0
0,0,0,0,3,4,0
4,7,3,8,5,6,0
6,3,1,6,5,5,0
12,6,3,11,11,16,0
1,2,0,3,3,4,0
0,2,0,2,3,4,0
3,3,1,4,12,14,0
5,3,2,5,4,6,0
2,1,1,2,2,2,1
10,0,9,1,7,9,1
3,1,1,3,2,4,0
8,3,1,8,5,30,1
1,0,1,0,1,13,0
13,4,9,5,2,7,0
4,1,2,2,2,3,0
13,2,1,13,8,36,0
3,0,1,2,1,3,0
4,1,1,3,2,3,0
2,0,1,1,1,7,0
2,0,1,1,2,2,0
1,0,1,0,1,3,0
1,1,1,1,1,1,0
2,2,4,2,2,2,0
0,0,0,0,1,1,0
0,2,0,2,1,1,0
1,1,1,1,2,2,0
2,0,4,0,2,2,0
0,0,0,0,2,2,0
1,0,2,0,2,2,0
0,0,0,0,1,1,0
1,1,1,1,2,2,0
8,0,2,6,3,5,0
3,2,0,5,2,3,1
1,1,1,1,3,3,0
4,2,0,6,7,32,1
10,7,1,9,13,19,0
1,0,1,0,3,3,0
1,0,1,0,20,50,0
3,3,1,4,1,2,0
2,2,1,3,1,2,0
15,6,1,18,7,24,0
9,3,2,7,1,3,1
0,0,0,0,0,0,0
3,1,2,1,2,2,0
4,1,2,2,5,6,0
3,2,2,2,4,4,0
1,0,1,0,3,4,0
3,0,2,1,8,12,0
11,12,1,16,10,12,1
6,2,1,6,10,17,1
1,1,1,1,1,1,0
4,3,1,4,12,14,1
8,5,5,8,12,17,0
2,3,1,3,5,7,0
3,2,1,4,9,10,1
5,4,1,6,4,4,1
1,0,1,0,4,4,0
11,5,10,8,24,29,1
15,6,11,6,9,11,0
3,5,2,6,2,2,1
3,2,1,3,3,3,0
9,2,8,3,11,17,0
3,0,1,2,2,2,0
5,4,1,7,7,8,1
0,0,0,0,2,4,0
9,6,3,10,3,3,0
6,3,4,4,5,9,0
1,2,2,2,1,1,0
9,5,1,12,14,18,1
3,3,1,4,6,8,1
5,3,1,8,3,3,1
3,2,1,2,2,2,1
1,1,0,1,11,32,1
3,2,1,3,3,3,0
7,1,6,1,5,8,0
1,2,0,3,2,2,0
3,3,1,4,7,12,0
2,2,1,3,3,3,1
2,2,1,2,5,8,0
65,35,32,62,93,112,1
4,4,1,6,2,2,1
2,1,1,1,21,27,1
10,10,1,12,22,26,1
2,2,0,4,4,5,0
0,0,0,0,2,2,0
17,5,12,11,19,26,0
6,9,1,11,23,24,1
3,2,2,3,8,8,0
0,0,0,0,4,4,0
4,3,1,6,3,3,1
6,4,1,7,7,8,1
6,5,1,8,2,2,1
3,2,1,5,26,26,1
3,2,1,3,12,12,0
4,2,1,4,7,10,0
8,3,3,6,14,17,0
5,3,1,6,3,3,1
5,4,1,7,10,21,1
3,3,1,4,6,8,1
3,5,2,6,2,2,1
1,0,1,0,5,5,0
2,1,1,2,7,7,0
0,0,0,0,0,0,0
0,0,2,0,2,2,0
3,2,1,4,9,13,0
1,0,1,0,0,0,0
9,3,6,5,4,7,1
3,1,1,3,3,4,1
2,2,1,3,1,1,0
2,2,1,3,3,3,0
1,0,1,0,2,2,0
1,0,1,0,2,2,0
0,0,0,0,0,0,0
0,0,0,0,1,1,0
27,4,21,10,12,18,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
2,0,1,1,2,2,1
3,3,1,5,6,7,1
3,3,2,4,5,7,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
4,3,2,5,1,1,0
4,3,2,5,1,1,0
0,0,0,0,0,0,0
6,4,2,6,9,14,0
1,2,0,3,1,1,0
1,2,0,3,1,1,0
1,3,0,3,6,8,0
1,2,0,3,1,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,6,1,8,1,1,1
9,5,2,8,15,21,1
4,1,3,2,3,5,0
5,2,1,5,6,13,0
2,1,0,3,5,8,0
5,1,2,3,1,3,1
16,7,3,15,13,19,1
5,2,2,5,9,14,0
4,3,1,6,5,8,1
4,3,1,5,7,7,1
19,2,20,3,7,8,0
0,0,0,0,0,0,0
9,3,4,6,3,7,0
4,3,4,4,6,7,0
5,1,1,4,1,4,1
6,2,4,4,5,5,0
10,3,7,4,9,45,1
5,3,1,5,11,23,1
6,0,10,0,2,2,1
4,2,1,3,1,1,0
12,4,4,8,8,13,1
11,4,3,9,4,7,1
2,2,1,2,2,2,0
9,4,2,9,5,6,1
4,0,4,0,25,32,1
4,3,1,6,14,22,1
10,4,1,9,10,16,1
9,5,2,7,5,7,0
5,3,1,5,2,3,0
8,4,1,9,4,5,1
4,5,1,6,6,6,1
4,2,1,3,24,27,0
3,2,1,4,8,11,1
4,2,3,3,10,14,1
3,1,1,2,1,1,0
5,3,1,5,2,2,1
9,2,1,8,6,14,0
7,3,1,6,1,2,1
5,2,1,4,1,1,0
4,3,4,3,4,6,1
2,1,9,1,1,1,0
3,4,1,5,4,5,1
4,1,4,1,1,1,1
1,2,1,2,2,11,1
1,2,3,2,1,1,0
6,4,1,7,8,11,0
1,1,0,2,4,5,0
1,0,4,0,1,1,0
1,2,1,2,2,2,0
1,1,2,1,1,1,0
7,5,2,8,16,21,0
5,6,0,8,7,16,0
1,2,1,2,3,3,0
1,1,1,1,1,1,0
8,2,3,6,2,5,1
8,3,3,6,19,29,1
6,7,3,8,18,21,1
4,3,1,4,3,3,1
3,1,7,1,3,3,0
3,3,1,4,2,2,0
3,1,2,2,3,3,0
3,2,1,3,2,4,0
2,2,2,2,1,2,0
3,2,3,2,1,2,0
4,4,1,5,5,10,0
6,2,3,3,2,3,0
2,2,1,2,10,14,0
3,1,2,1,5,7,0
3,2,1,2,6,6,0
1,0,2,0,1,1,0
6,4,1,5,15,28,1
2,1,1,1,5,14,0
3,0,4,0,2,2,0
2,2,1,2,5,6,0
3,1,3,1,6,7,0
1,1,1,1,1,1,0
2,1,1,2,7,14,1
1,1,1,1,0,0,0
1,1,1,1,5,7,0
5,2,0,5,18,25,1
1,1,1,1,2,2,0
0,0,0,0,1,1,0
1,2,1,2,1,1,0
3,1,8,1,2,2,0
1,3,3,3,1,1,0
4,0,4,0,1,1,0
1,1,3,1,1,1,0
9,0,14,0,1,1,0
1,0,1,0,5,5,0
1,2,5,2,1,1,0
3,2,8,2,2,2,0
2,2,2,2,1,1,0
3,4,4,4,5,5,0
2,0,2,0,1,1,0
1,1,2,1,1,1,0
0,0,0,0,1,1,0
9,0,10,0,2,2,0
29,9,64,9,19,19,1
1,1,2,1,2,2,0
1,1,1,1,1,1,0
2,2,4,2,3,3,0
6,2,5,2,1,2,0
16,4,9,9,4,6,1
1,0,1,0,1,3,1
6,0,6,0,4,5,0
1,1,0,1,15,24,0
3,2,0,3,2,3,0
27,2,14,14,1,3,1
4,1,2,2,2,2,0
6,0,2,4,2,2,0
3,1,1,3,2,4,0
8,1,5,3,8,16,1
1,0,1,0,2,2,0
9,1,7,2,14,66,1
1,0,1,0,2,3,0
1,0,1,0,1,1,0
62,0,61,1,16,49,1
0,0,0,0,1,6,0
2,0,1,1,1,1,0
3,0,2,1,9,28,1
19,0,18,1,5,18,0
2,0,1,1,2,2,0
0,0,0,0,14,14,0
0,0,0,0,6,6,0
1,0,1,0,10,14,0
1,0,1,0,14,46,1
1,0,1,0,2,7,0
4,0,4,0,3,3,0
0,0,0,0,2,2,0
2,0,1,1,2,3,0
1,0,0,1,1,1,0
4,1,1,3,35,73,0
9,4,2,8,10,23,0
9,0,3,6,2,6,1
5,4,0,6,5,7,1
5,3,0,5,7,30,0
1,0,1,0,0,0,0
16,0,21,0,1,1,1
14,2,16,2,1,1,1
0,0,0,0,0,0,0
30,13,64,13,17,17,1
0,1,0,1,1,1,1
3,0,3,0,0,0,0
0,1,0,1,1,1,1
0,2,0,2,23,28,0
2,2,13,2,3,3,0
1,0,1,0,2,2,0
1,0,12,0,0,0,0
0,0,0,0,0,0,0
22,7,70,7,9,9,1
0,0,0,0,2,2,1
68,4,155,4,15,15,1
15,0,31,0,7,27,0
3,1,1,2,13,17,1
0,1,0,1,1,1,0
3,1,1,2,2,2,1
23,0,71,0,1,1,0
1,1,1,1,1,1,1
1,0,1,0,1,1,0
0,1,0,1,2,2,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,1,2,1,2,2,0
0,0,0,0,2,3,0
4,2,1,3,1,1,1
3,1,0,3,1,1,1
2,1,1,2,2,2,0
49,1,54,1,13,13,1
1,0,1,0,2,2,0
1,0,1,0,1,1,1
4,0,4,0,1,1,1
2,1,1,1,4,5,1
1,0,1,0,1,1,0
5,1,4,1,4,5,1
1,0,1,0,2,2,1
0,0,0,0,0,0,0
1,1,1,1,1,1,0
2,1,7,1,3,3,0
10,0,35,0,2,2,0
29,1,136,1,1,1,0
0,0,0,0,2,2,0
4,3,16,3,3,3,0
1,5,4,5,27,27,1
0,0,0,0,0,0,0
1,0,1,0,1,1,0
0,0,0,0,0,0,0
3,0,3,0,1,1,1
6,2,6,2,7,7,0
2,1,3,1,3,3,1
12,0,12,0,0,0,0
1,1,1,1,1,1,1
1,0,1,0,0,0,0
2,0,2,0,0,0,0
3,0,9,0,2,2,0
12,1,19,1,1,1,0
0,1,0,1,0,0,0
2,1,0,2,8,9,0
3,1,1,2,8,8,1
10,8,1,12,25,29,1
1,1,1,1,1,1,0
12,3,1,14,13,17,1
12,9,2,16,25,28,1
5,3,13,3,2,2,1
5,4,1,6,3,6,1
4,2,3,2,2,3,1
23,2,16,8,17,17,1
12,2,5,8,13,14,1
4,4,1,6,6,6,1
2,3,2,3,2,2,1
0,0,0,0,2,2,0
12,2,7,5,14,14,0
0,1,0,1,1,1,0
1,0,1,0,3,4,0
10,3,7,4,5,5,1
1,1,1,1,1,1,0
8,11,2,14,12,17,1
4,2,3,4,25,26,1
1,0,1,0,5,17,0
2,1,1,1,2,2,0
2,1,1,2,1,1,0
1,0,1,0,1,1,0
3,1,1,2,4,14,0
6,3,2,4,1,3,0
1,1,5,1,2,2,0
1,1,1,1,1,1,0
2,1,1,1,2,2,0
2,1,1,2,1,1,0
2,1,1,1,2,2,0
2,1,1,2,1,1,0
11,4,2,9,31,43,1
11,3,0,11,23,27,0
1,1,1,1,1,1,0
1,3,1,3,1,1,0
5,5,0,8,8,10,0
5,4,1,7,11,15,0
3,5,1,6,3,3,0
1,2,2,2,3,3,0
23,6,6,20,11,56,1
7,2,3,5,4,4,0
16,6,5,13,9,20,1
9,3,1,8,1,2,1
5,4,3,5,4,4,0
5,3,1,5,2,5,0
2,1,1,2,3,3,1
1,0,1,0,7,7,0
12,6,3,11,13,17,1
4,3,2,4,5,7,0
1,0,3,0,5,5,0
1,0,1,0,1,1,0
2,1,2,1,4,4,0
1,1,5,1,1,1,0
4,3,1,4,4,5,0
10,6,3,9,13,21,0
4,3,0,7,1,4,1
2,2,2,2,4,4,0
3,1,0,4,1,1,0
5,4,1,5,3,7,1
11,6,4,13,20,25,1
5,3,0,5,13,17,1
0,1,0,1,5,5,0
2,1,1,3,4,5,0
3,5,2,7,7,9,1
7,3,1,7,2,8,0
2,2,1,4,1,1,1
8,4,1,9,12,28,1
12,10,7,19,8,10,1
9,4,11,6,2,2,0
2,4,1,4,5,5,0
1,2,3,2,2,2,0
10,5,1,11,3,6,0
3,1,3,1,6,11,0
2,2,1,3,1,2,0
5,2,1,4,3,7,0
5,1,0,6,1,8,1
7,3,2,6,6,11,0
2,1,2,1,1,1,0
1,0,1,0,0,0,0
5,3,1,5,3,5,0
2,2,1,4,3,3,0
3,2,1,3,1,2,0
4,7,2,9,17,23,0
3,2,2,4,0,0,0
2,4,1,4,4,6,0
1,1,0,2,1,1,0
3,8,1,9,10,10,0
7,2,0,8,2,5,0
5,2,1,4,19,50,1
4,6,1,7,8,9,0
2,1,0,3,1,1,0
12,9,3,13,31,56,1
3,1,0,4,1,1,0
3,3,1,3,2,2,1
0,2,0,2,5,6,0
0,0,0,0,0,0,0
2,1,2,2,2,2,0
4,3,1,5,4,7,1
5,5,3,8,4,4,0
2,2,1,3,3,6,0
5,2,1,5,4,9,0
4,4,2,7,16,17,0
2,1,0,3,4,7,0
4,4,0,5,2,2,0
0,0,0,0,5,7,0
0,0,0,0,1,1,0
8,2,6,3,14,18,1
3,1,1,2,8,8,0
5,0,4,1,4,14,1
2,0,2,1,4,4,1
0,0,0,0,3,8,0
0,0,0,0,17,19,0
0,0,0,0,2,2,0
2,0,2,1,4,4,0
7,2,4,4,36,66,1
3,0,4,0,0,0,0
2,4,0,5,2,2,1
2,1,0,2,8,9,0
11,6,0,15,11,21,0
35,15,8,37,31,59,1
18,2,8,10,9,16,1
5,3,1,5,1,3,0
13,4,9,7,8,9,1
15,5,7,10,14,25,1
15,6,4,12,26,35,1
1,1,1,1,1,1,0
1,1,1,1,2,2,0
0,0,0,0,16,34,1
6,3,1,6,2,7,1
3,4,1,5,5,5,1
7,1,3,5,9,11,1
2,4,0,6,1,1,1
1,3,0,3,5,5,0
10,8,2,12,45,57,1
13,11,2,19,19,30,1
8,4,1,8,3,5,1
4,3,1,3,5,12,1
1,5,0,5,5,15,1
3,2,1,3,4,6,0
9,4,2,8,9,11,1
1,0,0,1,5,6,0
2,0,1,1,7,8,1
7,1,5,2,1,1,1
7,3,2,5,11,15,1
0,1,0,1,1,1,0
4,2,2,3,5,6,1
0,0,0,0,3,4,0
4,7,3,8,5,6,0
6,3,1,6,5,5,0
12,6,3,11,11,16,1
2,2,0,3,2,2,0
1,1,1,1,2,2,0
1,2,0,3,3,4,1
0,2,0,2,3,4,0
3,3,1,4,12,14,1
6,3,2,6,4,6,0
2,1,1,2,2,2,0
11,0,9,2,7,9,1
3,1,1,3,2,4,0
6,1,1,5,2,3,0
8,3,1,8,5,30,1
1,1,1,1,1,13,0
13,4,9,5,2,7,0
4,1,2,2,2,3,0
13,3,1,14,8,36,1
3,1,1,3,1,3,0
4,2,1,4,2,3,0
2,1,1,2,1,7,0
2,1,1,2,2,2,0
1,1,1,1,1,3,0
1,1,1,1,1,1,0
2,2,4,2,2,2,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,2,0,2,1,1,0
2,1,2,1,2,2,0
2,0,4,0,2,2,0
0,0,0,0,2,2,0
1,0,2,0,2,2,0
0,0,0,0,1,1,0
1,1,1,1,2,2,0
9,0,2,7,3,5,0
4,2,1,5,2,3,0
1,1,1,1,3,3,0
4,2,2,4,3,3,0
2,2,0,4,3,3,0
4,2,2,4,6,13,0
7,1,1,6,9,9,1
6,1,2,5,2,14,1
5,1,2,5,7,32,1
1,3,0,3,5,6,0
9,7,1,8,13,19,1
1,0,1,0,3,3,0
1,0,1,0,20,50,1
3,3,1,4,1,2,1
2,2,1,3,1,2,1
15,6,1,18,7,24,1
9,3,2,7,1,3,1
0,0,0,0,0,0,0
3,1,2,1,2,2,0
4,1,2,2,5,6,0
3,2,2,2,4,4,0
3,0,2,1,8,12,0
9,10,1,12,10,12,0
7,2,2,6,10,17,0
1,1,1,1,1,1,0
4,3,1,4,12,14,0
8,5,5,8,12,17,0
4,2,1,5,9,10,0
6,4,1,7,4,4,0
1,0,1,0,4,4,0
18,12,10,17,24,29,0
18,6,14,6,9,11,0
3,4,2,4,8,12,0
3,5,2,6,2,2,0
3,2,1,3,3,3,0
9,2,8,3,11,17,0
3,0,1,2,2,2,0
5,4,1,7,7,8,0
0,0,0,0,2,4,0
2,2,0,3,3,3,0
2,2,0,3,3,3,0
9,6,3,10,3,3,1
6,3,4,4,5,9,0
1,2,2,2,1,1,0
8,6,1,11,14,18,0
7,0,13,0,2,2,0
6,4,2,6,4,5,0
3,3,1,4,6,8,0
6,3,1,8,3,3,0
4,3,1,3,2,2,0
1,1,0,1,11,32,0
3,2,1,3,3,3,0
6,1,5,1,5,8,1
1,2,0,3,2,2,0
3,3,1,4,7,12,0
2,2,1,3,3,3,1
2,2,1,2,5,8,0
72,37,34,69,93,112,1
5,4,1,7,2,2,0
3,3,1,4,21,27,0
3,2,1,4,5,5,0
3,2,1,4,5,5,0
8,8,1,8,22,26,0
2,2,0,4,4,5,0
0,0,0,0,2,2,0
18,5,13,10,19,26,0
6,9,1,11,23,24,0
3,2,2,3,8,8,0
8,4,3,7,12,15,0
0,0,0,0,4,4,0
4,3,1,6,3,3,0
2,4,1,4,7,8,0
6,4,1,8,7,8,0
5,4,1,7,5,5,0
6,4,1,8,5,5,0
6,5,1,8,2,2,0
3,4,1,6,26,26,0
3,2,1,3,12,12,0
4,2,1,4,7,10,0
4,2,3,3,14,17,0
5,3,1,6,3,3,0
5,4,1,7,10,21,0
3,3,1,4,6,8,0
5,5,5,6,2,2,0
1,0,1,0,5,5,0
2,1,1,2,7,7,0
0,0,0,0,0,0,0
0,0,2,0,2,2,0
3,2,1,4,9,13,0
1,0,1,0,0,0,1
11,3,10,5,4,7,1
1,0,0,1,3,4,0
0,0,0,0,0,0,1
1,0,1,0,0,0,1
3,1,1,3,3,4,1
1,0,1,0,2,2,1
2,2,1,3,1,1,0
2,2,1,3,3,3,0
2,1,1,2,3,4,0
1,0,1,0,2,2,0
1,0,1,0,2,2,1
2,2,1,3,3,3,1
0,0,0,0,0,0,0
0,0,0,0,1,1,0
2,0,2,0,1,1,0
0,0,0,0,1,1,0
31,4,25,10,12,18,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
2,0,1,1,2,2,0
3,3,1,5,6,7,1
3,3,2,4,5,7,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
0,0,0,0,1,1,0
4,3,2,5,1,1,0
4,3,2,5,1,1,0
0,0,0,0,0,0,0
7,5,2,7,9,14,1
1,2,0,3,1,1,1
1,2,0,3,1,1,1
1,3,0,3,6,8,1
1,2,0,3,1,1,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,5,1,8,1,1,1
6,3,2,5,15,21,1
4,1,3,2,3,5,1
5,2,1,5,6,13,1
2,1,0,3,5,8,0
5,1,2,3,1,3,0
18,8,3,17,13,19,1
1,0,1,0,5,5,1
6,2,3,5,9,14,1
4,3,1,6,5,8,1
4,3,1,5,7,7,1
18,2,19,3,7,8,1
0,0,0,0,0,0,0
10,3,4,7,3,7,1
4,3,1,3,3,3,1
4,3,4,4,6,7,1
9,2,1,8,1,4,1
5,2,3,4,5,5,1
10,3,7,4,9,45,1
6,3,1,5,11,23,1
6,3,1,6,3,5,1
4,2,1,3,1,1,1
14,6,4,10,8,13,1
11,4,3,9,4,7,1
2,2,1,2,2,2,1
9,4,3,8,5,6,0
6,2,4,2,25,32,1
4,2,1,5,14,22,1
8,4,1,8,10,16,1
9,6,2,8,5,7,1
7,4,1,8,4,5,1
6,5,1,7,6,6,1
4,2,1,3,24,27,0
3,2,1,4,8,11,1
4,2,3,3,10,14,0
3,1,1,2,1,1,0
5,3,1,5,2,2,1
9,2,1,8,6,14,1
8,4,1,7,1,2,1
5,2,1,4,1,1,1
1,3,3,3,4,6,0
2,1,10,1,1,1,0
5,3,2,3,11,17,1
3,4,1,5,4,5,0
5,1,4,1,1,1,0
5,2,1,5,2,11,1
2,1,2,1,7,16,0
1,2,3,2,1,1,0
6,4,1,7,8,11,1
1,1,0,2,4,5,0
1,0,4,0,1,1,0
1,2,1,2,2,2,0
1,1,2,1,1,1,0
7,5,2,8,16,21,0
6,7,1,9,7,16,1
2,4,1,5,2,3,0
2,4,2,5,6,9,1
1,2,1,2,3,3,0
1,1,1,1,1,1,0
3,3,1,4,2,4,1
13,3,4,9,2,5,1
8,3,3,7,19,29,0
6,6,3,8,18,21,1
5,6,3,8,3,3,1
3,1,7,1,3,3,0
3,3,1,4,2,2,1
3,1,2,2,3,3,0
6,3,1,5,2,4,0
2,2,2,2,1,2,1
3,2,3,2,1,2,1
4,4,1,5,5,10,1
7,3,3,4,2,3,1
2,2,1,2,10,14,0
3,1,2,1,5,7,0
3,2,1,2,6,6,0
1,0,2,0,1,1,0
7,5,1,6,15,28,0
2,1,1,1,5,14,0
3,0,4,0,2,2,0
1,0,1,0,5,6,0
3,1,3,1,6,7,0
1,1,1,1,1,1,0
2,1,1,2,7,14,1
1,1,1,1,0,0,0
1,1,1,1,5,7,0
5,2,0,5,18,25,1
1,1,1,1,2,2,1
0,0,0,0,1,1,0
1,2,1,2,1,1,0
3,1,10,1,2,2,0
1,3,3,3,1,1,0
5,0,5,0,1,1,0
1,1,3,1,1,1,0
0,0,1,0,2,2,1
9,0,14,0,1,1,0
1,0,1,0,5,5,0
1,2,5,2,1,1,1
3,2,8,2,2,2,0
2,2,2,2,1,1,0
3,4,4,4,5,5,0
2,0,2,0,1,1,0
1,1,2,1,1,1,0
0,0,0,0,1,1,0
9,0,10,0,2,2,1
32,10,72,10,19,19,1
1,1,2,1,2,2,1
1,1,1,1,1,1,0
2,2,4,2,3,3,1
8,2,7,2,1,2,0
21,4,13,9,4,6,1
1,0,1,0,1,3,1
6,0,6,0,4,5,1
1,1,0,1,15,24,0
3,2,0,3,2,3,1
29,2,16,14,1,3,1
4,1,2,2,2,2,0
6,0,2,4,2,2,0
3,1,1,3,2,4,0
8,1,6,3,8,16,1
1,0,1,0,2,2,1
9,1,7,2,14,66,0
3,0,3,0,2,3,0
7,5,0,9,39,61,0
5,1,2,3,3,12,1
1,0,1,0,1,1,0
84,1,83,1,16,49,1
0,0,0,0,1,6,1
2,0,1,1,1,1,0
3,0,2,1,9,28,1
20,0,19,1,5,18,1
2,0,1,1,2,2,0
0,0,0,0,14,14,0
0,0,0,0,6,6,0
1,0,1,0,10,14,0
1,0,1,0,14,46,1
1,0,1,0,2,7,0
4,0,4,0,3,3,1
0,0,0,0,2,2,0
2,0,1,1,2,3,1
1,0,1,0,0,0,0
1,0,1,0,5,5,1
1,0,0,1,1,1,1
4,1,1,3,35,73,0
9,4,2,8,10,23,0
5,1,1,4,6,12,1
10,0,3,7,2,6,0
6,4,1,6,5,7,0
5,3,0,5,7,30,0
7,0,4,3,12,21,0
2,1,3,1,4,4,0
4,3,4,4,9,13,0
1,0,1,0,1,1,0
4,1,3,3,15,34,1
0,0,0,0,1,2,0
7,0,5,3,39,98,1
2,3,13,3,13,31,0
0,1,0,1,14,14,0
13,5,0,14,7,33,1
2,1,3,1,2,2,0
23,0,23,0,21,53,0
21,4,12,12,22,95,1
68,19,38,49,89,295,1
56,1,55,2,6,14,0
6,1,0,6,21,28,1
45,0,42,4,70,532,1
20,7,6,20,13,35,0
10,4,48,10,5,5,0
4,2,2,3,7,19,0
33,0,56,2,4,4,0
267,0,266,1,61,354,0
5,3,5,3,8,8,1
2,0,3,0,5,5,0
11,0,11,0,0,0,0
6,6,2,10,8,15,0
1,1,0,2,2,2,0
115,100,110,105,130,258,0
194,153,3,196,157,1657,1
85,83,84,85,87,451,0
127,7,134,8,60,309,0
45,14,9,43,23,116,1
20,10,2,19,13,170,0
2,4,2,4,3,5,0
4,11,2,11,10,73,0
85,84,85,84,168,168,0
14,6,10,7,15,22,0
11,4,8,7,12,16,0
32,7,8,27,15,74,1
17,8,16,13,16,30,0
16,11,12,15,20,47,0
13,6,14,7,11,13,0
10,6,8,7,13,26,0
12,8,8,10,15,26,0
10,5,9,6,10,12,0
14,6,12,7,13,22,0
11,6,8,8,13,23,0
11,7,9,8,16,32,0
15,6,3,13,10,125,0
39,45,39,45,52,52,0
23,5,24,6,10,12,0
6,4,7,5,8,8,0
18,6,12,7,15,39,0
9,5,8,6,11,13,0
10,6,8,7,11,15,0
12,7,8,9,13,26,0
10,7,8,7,13,26,0
11,5,8,8,14,80,1
4,0,38,0,2,2,0
4,0,71,0,3,3,0
16,11,11,14,23,52,0
7,2,6,2,6,7,0
34,15,40,17,37,102,0
45,24,2,53,24,145,0
10,6,8,7,15,34,0
10,6,10,8,12,21,0
10,6,8,7,11,15,0
2,83,1,84,166,167,0
78,48,7,104,56,598,1
7,4,2,6,12,104,0
4,3,1,4,5,5,0
12,7,8,9,13,26,0
21,3,2,19,18,278,1
7,4,9,5,7,7,0
13,8,8,10,15,34,0
15,11,13,14,20,40,0
16,8,15,13,18,34,0
49,2,49,4,4,4,0
12,6,9,8,11,18,0
11,8,10,9,14,27,0
17,8,14,11,17,46,0
12,8,9,9,16,28,0
12,7,8,9,15,31,0
15,8,15,10,17,31,0
10,8,8,9,19,42,0
12,8,11,10,16,44,0
12,7,8,9,13,26,0
11,9,1,11,14,35,0
20,6,19,8,13,25,0
11,7,8,8,13,26,0
7,4,8,5,8,8,0
11,5,9,7,10,14,0
12,8,11,9,14,34,0
12,8,11,9,14,27,0
12,6,4,11,18,57,0
1,0,1,0,4,4,0
15,8,1,18,30,99,0
23,11,19,16,34,90,0
12,9,11,10,18,36,0
12,9,11,10,16,37,0
12,8,9,9,16,30,0
14,5,13,5,35,105,0
28,2,28,5,5,8,0
1,3,1,3,10,10,0
7,9,2,9,6,18,0
12,6,10,8,12,17,0
5,4,8,4,8,8,0
10,5,8,7,12,30,0
21,5,1,22,14,42,0
19,9,18,11,16,34,0
15,7,13,8,13,21,0
11,6,9,7,11,18,0
10,7,8,8,14,24,0
10,7,8,8,14,24,0
24,5,23,6,12,15,0
12,7,10,7,14,88,0
14,7,11,8,13,85,0
30,12,2,32,59,153,0
9,8,1,13,19,30,0
10,6,8,7,11,15,0
68,5,69,16,14,51,0
2,0,35,0,2,2,0
16,6,15,8,11,18,0
14,6,10,9,12,22,0
20,10,15,13,29,86,0
27,1,24,3,4,12,0
10,5,8,7,14,56,1
5,0,13,0,6,11,0
11,8,10,10,15,27,0
12,8,10,10,14,34,0
12,9,10,11,18,46,0
11,6,8,8,12,19,0
11,7,8,9,13,21,0
12,7,8,9,13,26,0
9,6,9,6,14,18,0
9,5,8,6,11,16,0
10,6,8,7,11,25,0
11,6,8,8,11,18,0
11,7,9,8,15,26,0
29,2,29,4,7,8,0
31,10,2,31,58,345,1
24,12,19,17,33,89,0
12,8,8,10,17,30,0
11,6,8,8,11,18,0
11,8,12,9,14,22,0
20,9,1,24,21,76,0
8,6,7,8,13,13,0
16,8,12,11,18,59,0
15,8,13,9,19,32,0
16,8,12,11,18,59,0
12,7,8,9,13,26,0
11,7,10,7,15,21,0
20,10,12,18,26,80,1
20,6,0,21,41,178,0
7,5,3,6,20,44,0
6,1,4,2,1,2,0
